estado,zona,codigo_postal,ciudad
Nueva Esparta,Otras Poblaciones,6301,La Asunción
Nueva Esparta,Pampatar,6316,La Asuncion
Nueva Esparta,Pedregales,6301,Pedregales
Nueva Esparta,Pedro González,6301,Pedro González
Nueva Esparta,Playa el Angel (Urbanización),6301,Playa el Angel (Urbanización)
Nueva Esparta,Porlamar,6301,Porlamar
Nueva Esparta,Puerto Fermín,6301,Puerto Fermín
Nueva Esparta,Punta de Piedras,6318,La Asuncion
Nueva Esparta,Robledal,6301,Robledal
Nueva Esparta,San Antonio,6301,San Antonio
Nueva Esparta,San Juan Bautista,6320,San Juan Bautista
Nueva Esparta,San Pedro de Coche,6321,San Pedro de Coche
Nueva Esparta,Santa Ana,6301,Santa Ana
Nueva Esparta,Tacarigua,6301,Tacarigua
Nueva Esparta,Valle Verde (Urbanización),6301,Valle Verde (Urbanización)
Nueva Esparta,Villa Rosa,6301,Villa Rosa
Portuguesa,Acarigua,3301,Acarigua
Portuguesa,Agua Blanca,3302,Agua Blanca
Portuguesa,Aparición,3350,Aparición
Portuguesa,Araure,3303,Araure
Portuguesa,Biscucuy,3351,Biscucuy
Portuguesa,Boconoito,3355,Boconoito
Portuguesa,Chabasquén,3357,Chabasquén
Portuguesa,Colonia Tunén,3317,Colonia Tunén
Portuguesa,Córdoba,3357,Córdoba
Portuguesa,El Poblado,3309,El Poblado
Portuguesa,Guanare,3350,Guanare
Portuguesa,Guanarito,3354,Guanarito
Portuguesa,La Concepción,3354,La Concepción
Portuguesa,La Estación,3352,La Estación
Portuguesa,La Misión,3301,La Misión
Portuguesa,La Trinidad,3350,La Trinidad
Portuguesa,Los Colorados,3309,Los Colorados
Portuguesa,Los Morrones,3350,Los Morrones
Portuguesa,Mesa de Caruaca,3350,Mesa de Caruaca
Portuguesa,Ospino,3352,Ospino
Portuguesa,Otras Poblaciones,3350,Guanare
Portuguesa,Papelón,3353,Papelón
Portuguesa,Paraiso De Chabasquen,3357,Paraiso De Chabasquen
Portuguesa,Payara,3301,Acarigua
Portuguesa,Pimpinela,3304,Acarigua
Portuguesa,Píritu,3305,Píritu
Portuguesa,San Rafael de Onoto,3306,San Rafael de Onoto
Portuguesa,Santa Rosalía de Turen,3307,Santa Rosalía de Turen
Portuguesa,Turen,3309,Turen
Portuguesa,Unellez,3350,Unellez
Portuguesa,Villa Bruzual,3309,Villa Bruzual
Sucre,Acarigua,6106,Acarigua
Sucre,Agua Fria,6150,Agua Fria
Sucre,Altos de Sucre,6123,Altos de Sucre
Sucre,Araya,6102,Araya
Sucre,Arenas,6106,Arenas
Sucre,Bohordal,6150,Bohordal
Sucre,Caigüire,6101,Caigüire
Sucre,Campearito,6150,Campearito
Sucre,Campo Claro,6101,Campo Claro
Sucre,Cariaco,6126,Cariaco
Sucre,Carúpano,6150,Carupano
Sucre,Casanay,6168,Casanay
Sucre,Catuaro,6150,Catuaro
Sucre,Chacopata,6101,Chacopata
Sucre,Cristóbal Colón,6160,Güiria
Sucre,Cumaná,6101,Cumana
Sucre,Cumanacoa,6106,Cumanacoa
Sucre,El Morro,6163,El Morro
Sucre,El Paujil,6150,El Paujil
Sucre,El Peñón,6101,El Peñón
Sucre,El Pilar,6152,El Pilar
Sucre,El Rincón,6150,El Rincón
Sucre,Guaca,6150,Guaca
Sucre,Guanoco,6150,Guanoco
Sucre,Guarapiche,6168,Guarapiche
Sucre,Guarauna,6150,Guarauna
Sucre,Guaraunos,6150,Guaraunos
Sucre,Guariquen,6150,Guariquen
Sucre,Guayana,6150,Guayana
Sucre,Güiria,6161,Güiria
Sucre,Irapa,6156,Irapa
Sucre,Las Piedras de Cocollar,6101,Las Piedras de Cocollar
Sucre,Las Vegas,6101,Las Vegas
Sucre,Los Altos De Santa fe,6101,Los Altos De Santa fe
Sucre,Los Arroyos,6150,Los Arroyos
Sucre,Macarapana,6101,Carupano
Sucre,Macuro,6150,Macuro
Sucre,Maraval,6156,Maraval
Sucre,Mariguitar,6107,Mariguitar
Sucre,Muelle de Cariaco,6101,Muelle de Cariaco
Sucre,Nueva Colombia,6150,Nueva Colombia
Sucre,Otras Poblaciones,6150,Cumaná
Sucre,Playa Grande,6150,Playa Grande
Sucre,Puerto Santo,6163,Puerto Santo
Sucre,Punta Brava (Tunapuycito),6154,Punta Brava (Tunapuycito)
Sucre,Quebrada Seca,6101,Quebrada Seca
Sucre,Río Caribe,6164,Río Caribe
Sucre,Río Casanay,6168,Río Casanay
Sucre,Río Grande,6160,Río Grande
Sucre,Rio Salado,6150,Rio Salado
Sucre,Rio Seco,6150,Rio Seco
Sucre,San Antonio del Golfo,6110,San Antonio del Golfo
Sucre,San José de Aerocuar,6167,San José de Aerocuar
Sucre,San Juan de las Galdonas,6150,San Juan de las Galdonas
Sucre,San Juan de Unare,6150,San Juan de Unare
Sucre,San Lorenzo,6106,San Lorenzo
Sucre,San Vicente,6150,San Vicente
Sucre,Santa Cruz,6150,Santa Cruz
Sucre,Santa Fe,6101,Cumana
Sucre,Santa María de Cariaco,6150,Santa María de Cariaco
Sucre,Saucedo,6150,Saucedo
Sucre,Soro,6150,Soro
Sucre,Tunapuicito,6150,Tunapuicito
Sucre,Tunapuy,6154,Tunapuy
Sucre,Valle de San Bonifacio,6150,Valle de San Bonifacio
Sucre,Yaguaraparo,6155,Yaguaraparo
Sucre,Yoco,6150,Yoco
Táchira,Abejales,5002,Abejales
Táchira,Aguas Calientes,5048,Aguas Calientes
Táchira,Batatal,5001,Batatal
Táchira,Boca de Grita,5020,Boca de Grita
Táchira,Borota,5033,Borota
Táchira,Caño Macho,5020,Caño Macho
Táchira,Colon,5003,Colon
Táchira,Coloncito,5038,Coloncito
Táchira,Cordero,5012,Cordero
Táchira,Delicias,5030,Delicias
Táchira,El Amparo,5062,El Amparo
Táchira,El Cantón,5067,El Cantón
Táchira,El Carmen (Aldea),5038,El Carmen (Aldea)
Táchira,El Cobre,5021,El Cobre
Táchira,El Corozo,5001,El Corozo
Táchira,El Hato de La Virgen,5010,El Hato de La Virgen
Táchira,El Jordan,5001,El Jordan
Táchira,El Nula,5063,El Nula
Táchira,El Pinal,5032,El Pinal
Táchira,El Pino,5007,El Pino
Táchira,El Potosí,5020,El Potosí
Táchira,El Teteo,5032,El Teteo
Táchira,Guasdualito,5063,Guasdualito
Táchira,Helechales,5001,Helechales
Táchira,Hernandez,5001,Hernandez
Táchira,Independencia,5009,Independencia
Táchira,La Concordia,5001,San Cristobal
Táchira,La Florida,5001,La Florida
Táchira,La Fría,5020,La Fría
Táchira,La Fundación,5001,La Fundación
Táchira,La Grita,5022,La Grita
Táchira,La Pedrera,5002,La Pedrera
Táchira,La Revancha,5017,La Revancha
Táchira,La Rinconada,5048,La Rinconada
Táchira,La Tendida,5038,La Tendida
Táchira,La Victoria (Apure),5063,La Victoria (Apure)
Táchira,Las Dantas,5030,Las Dantas
Táchira,Libertad del Táchira,5010,Libertad del Táchira
Táchira,Llano Largo,5022,Llano Largo
Táchira,Lobatera,5036,Lobatera
Táchira,Los Caneyes,5017,Los Caneyes
Táchira,Los Kioscos,5001,Los Kioscos
Táchira,Los Naranjos,5032,Los Naranjos
Táchira,Michelena,5037,Michelena
Táchira,Morotuto,5038,Morotuto
Táchira,Nueva Arcadia,5048,Nueva Arcadia
Táchira,Orope,5020,Orope
Táchira,Otras Poblaciones,5001,San Cristóbal
Táchira,Palmarito,5065,Palmarito
Táchira,Palmira,5015,Palmira
Táchira,Patiecito,5015,Patiecito
Táchira,Peribeca,5009,Peribeca
Táchira,Pregonero,5058,Pregonero
Táchira,Pueblo Encima,5022,Pueblo Encima
Táchira,Pueblo Hondo,5022,Pueblo Hondo
Táchira,Pueblo Las Hernández,5038,Pueblo Las Hernández
Táchira,Pueblo Nuevo,5001,Pueblo Nuevo
Táchira,Queniquea,5001,Queniquea
Táchira,Ramos,5030,Ramos
Táchira,Río Chiquito,5030,Río Chiquito
Táchira,Rubio,5030,Rubio
Táchira,Sabana Grande,5022,Sabana Grande
Táchira,San Antonio del Táchira,5007,San Antonio del Táchira
Táchira,San Cristóbal,5001,San Cristobal
Táchira,San Felix,5003,San Felix
Táchira,San Felix De Urraca,5001,San Felix De Urraca
Táchira,San Joaquin De Navay,5001,San Joaquin De Navay
Táchira,San José de Bolívar,5054,San José de Bolívar
Táchira,San Josecito,5001,San Josecito
Táchira,San Juan Bautista,5001,San Cristobal
Táchira,San Juan De Colon,5001,San Juan De Colon
Táchira,San Pedro de Lirio,5003,San Pedro de Lirio
Táchira,San Rafael Del Piñal,5032,San Rafael Del Piñal
Táchira,San Simón,5038,San Simón
Táchira,Santa Ana,5051,Santa Ana
Táchira,Santa María de Caparo (Mérida),5002,Santa María de Caparo (Mérida)
Táchira,Seboruco,5027,Seboruco
Táchira,Táriba,5017,Táriba
Táchira,Umuquena,5038,Umuquena
Táchira,Ureña,5048,Ureña
Táchira,Villa Páez,5030,Villa Páez
Trujillo,Agua Santa,3101,Agua Santa
Trujillo,Agua Viva,3101,Agua Viva
Trujillo,Altos de Estanque,3132,Altos de Estanque
Trujillo,Arapuey (Mérida),3164,Arapuey (Mérida)
Trujillo,Betijoque,3104,Betijoque
Trujillo,Boconó,3103,Boconó
Trujillo,Bolivia,3157,Bolivia
Trujillo,Buena Vista,3101,Buena Vista
Trujillo,Burbusay,3115,Burbusay
Trujillo,Caja Seca (Nueva Bolivia),3141,Caja Seca (Nueva Bolivia)
Trujillo,Campo Alegre (Urbanización),3101,Campo Alegre (Urbanización)
Trujillo,Campo Elías,3116,Campo Elías
Trujillo,Carache,3123,Carache
Trujillo,Carvajal,3102,Valera
Trujillo,Chejende,3124,Chejende
Trujillo,Cuicas,3125,Cuicas
Trujillo,Dividive,3107,Dividive
Trujillo,El Alto Escuque,3105,El Alto Escuque
Trujillo,El Batatal,3101,El Batatal
Trujillo,El Cenizo,3101,El Cenizo
Trujillo,El Socorro,3101,El Socorro
Trujillo,Escuque,3105,Escuque
Trujillo,Isnotú,3109,Isnotú
Trujillo,Jajó,3145,Jajó
Trujillo,La Ceiba,3108,La Ceiba
Trujillo,La Cejita,3149,La Cejita
Trujillo,La Concepción De Carache,3150,La Concepción De Carache
Trujillo,La Concepción De Pampanito,3150,La Concepción De Pampanito
Trujillo,La Cuchilla,3101,La Cuchilla
Trujillo,La Mesa de Esnujaque,3146,La Mesa de Esnujaque
Trujillo,La Mulata,3101,La Mulata
Trujillo,La Plazuela,3150,La Plazuela
Trujillo,La Plazuelita,3101,La Plazuelita
Trujillo,La Puerta,3106,Valera
Trujillo,La Quebrada,3147,La Quebrada
Trujillo,La Unión,3101,La Unión
Trujillo,Las Mesitas,3101,Las Mesitas
Trujillo,Mendoza Fría,3122,Mendoza Fría
Trujillo,Miton,3128,Miton
Trujillo,Monay,3153,Monay
Trujillo,Monte Carmelo,3134,Monte Carmelo
Trujillo,Motatán,3140,Motatán
Trujillo,Niquitao,3118,Niquitao
Trujillo,Nueva Bolivia,3101,Nueva Bolivia
Trujillo,Otras Poblaciones,3150,Trujillo
Trujillo,Palmarito,3101,Palmarito
Trujillo,Pampan,3151,Pampan
Trujillo,Pampanito,3152,Pampanito
Trujillo,Punto Palmarito,3141,Punto Palmarito
Trujillo,Sabana de Mendoza,3110,Sabana de Mendoza
Trujillo,Sabana Grande,3101,Sabana Grande
Trujillo,Sabana Libre,3135,Sabana Libre
Trujillo,San Cristóbal de Torondoy,3133,San Cristóbal de Torondoy
Trujillo,San José de Palmira,3101,San José de Palmira
Trujillo,San Juan de Betijoque,3101,San Juan de Betijoque
Trujillo,San Lázaro,3154,San Lázaro
Trujillo,San Miguel,3119,San Miguel
Trujillo,San Miguel De Bocono,3101,San Miguel De Bocono
Trujillo,San Rafael de Boconó,3103,San Rafael de Boconó
Trujillo,San Rafael de Carvajal,3101,San Rafael de Carvajal
Trujillo,Santa Ana,3156,Santa Ana
Trujillo,Santa Apolonia de Mérida,3136,Santa Apolonia de Mérida
Trujillo,Santa Apolonia de Trujillo,3127,Santa Apolonia de Trujillo
Trujillo,Santa Isabel,3113,Santa Isabel
Trujillo,Santa Rosa,3101,Santa Rosa
Trujillo,Santiago,3101,Santiago
Trujillo,Torococo,3129,Torococo
Trujillo,Torondoy,3101,Torondoy
Trujillo,Tostos,3101,Tostos
Trujillo,Trujillo,3150,Trujillo
Trujillo,Trujillo (Casco Central),3150,Trujillo (Casco Central)
Trujillo,Valera,3101,Valera
Vargas,Anare,1160,Anare
Vargas,Camuri Grande,1160,Camuri Grande
Vargas,Caraballeda,1165,La Guaira
Vargas,Carayaca,1168,La Guaira
Vargas,Catia La Mar,1162,Catia La Mar
Vargas,El Junquito,1030,El Junquito
Vargas,La Guaira,1160,La Guaira
Vargas,La Sabana,1166,La Sabana
Vargas,Las Salinas,1162,Las Salinas
Vargas,Los Caracas,1166,Los Caracas
Vargas,Macuto,1160,La Guaira
Vargas,Maiquetía,1160,La Guaira
Vargas,Marapa,1162,Marapa
Vargas,Naiguatá,1160,La Guaira
Vargas,Oricao,1162,Oricao
Vargas,Puerto Carayaca,1162,Puerto Carayaca
Vargas,Urbanización Caribe,1030,Urbanización Caribe
Vargas,Urbanización El Junko Country Club,1030,Urbanización El Junko Country Club
Yaracuy,Agua Negra,3201,Agua Negra
Yaracuy,Albarico,3201,San Felipe
Yaracuy,Aroa,3210,Aroa
Yaracuy,Boraure,3201,Boraure
Yaracuy,Campo Elías,3209,Campo Elías
Yaracuy,Chivacoa,3202,Chivacoa
Yaracuy,Corocote,3201,Corocote
Yaracuy,El Caserío de Carabobo,3201,El Caserío de Carabobo
Yaracuy,El Cedrito,3201,El Cedrito
Yaracuy,El Guayabo,3201,El Guayabo
Yaracuy,Farriar,3222,Farriar
Yaracuy,Guama,3207,Guama
Yaracuy,Hato Viejo,3201,Hato Viejo
Yaracuy,Independencia,3201,Independencia
Yaracuy,La Hoya,2050,La Hoya
Yaracuy,Las Rositas,3201,Las Rositas
Yaracuy,Marín,3206,Marín
Yaracuy,Nirgua,3205,Nirgua
Yaracuy,Otras Poblaciones,3201,San Felipe
Yaracuy,Sabana de Parra,3211,Sabana de Parra
Yaracuy,Salom,3214,Salom
Yaracuy,San Felipe,3201,San Felipe
Yaracuy,San Pablo,3201,San Pablo
Yaracuy,Taria,3201,Taria
Yaracuy,Temerla,3201,Temerla
Yaracuy,Urachiche,3201,Urachiche
Yaracuy,Yaritagua,3203,Yaritagua
Yaracuy,Yumare,3201,Yumare
Zulia,Aeropuerto La Chinita,4012,Aeropuerto La Chinita
Zulia,Alturitas,4047,Alturitas
Zulia,Arapuey,3101,Arapuey
Zulia,Avenida Los Haticos (Maracaibo),4001,Avenida Los Haticos (Maracaibo)
Zulia,Bachaquero,4014,Bachaquero
Zulia,Barranca,4020,Barranca
Zulia,Barranquitas,4047,Barranquitas
Zulia,Barrio 14 de Noviembre (Maracaibo),4005,Barrio 14 de Noviembre (Maracaibo)
Zulia,Barrio 18 de Diciembre (Maracaibo),4004,Barrio 18 de Diciembre (Maracaibo)
Zulia,Barrio 19 de Abril (Maracaibo),4005,Barrio 19 de Abril (Maracaibo)
Zulia,Barrio 1º de Agosto (Maracaibo),4001,Barrio 1º de Agosto (Maracaibo)
Zulia,Barrio 1º de Mayo (Maracaibo),4005,Barrio 1º de Mayo (Maracaibo)
Zulia,Barrio 21 de Octubre (Maracaibo),4001,Barrio 21 de Octubre (Maracaibo)
Zulia,Barrio 23 de Enero (Maracaibo),4001,Barrio 23 de Enero (Maracaibo)
Zulia,Barrio 24 de Julio (Maracaibo),4004,Barrio 24 de Julio (Maracaibo)
Zulia,Barrio 24 de Noviembre (Maracaibo),4005,Barrio 24 de Noviembre (Maracaibo)
Zulia,Barrio 24 de Octubre (Maracaibo),4004,Barrio 24 de Octubre (Maracaibo)
Zulia,Barrio 28 de Diciembre (Maracaibo),4004,Barrio 28 de Diciembre (Maracaibo)
Zulia,Barrio 5 de Julio (Maracaibo),4001,Barrio 5 de Julio (Maracaibo)
Zulia,Barrio Alberto Carnevali (Maracaibo),4005,Barrio Alberto Carnevali (Maracaibo)
Zulia,Barrio Altamira (Maracaibo),4001,Barrio Altamira (Maracaibo)
Zulia,Barrio Ana María Campos (Maracaibo),4005,Barrio Ana María Campos (Maracaibo)
Zulia,Barrio Andrades Labarca (Maracaibo),4004,Barrio Andrades Labarca (Maracaibo)
Zulia,Barrio Ayacucho (Maracaibo),4005,Barrio Ayacucho (Maracaibo)
Zulia,Barrio Betulio González (Maracaibo),4004,Barrio Betulio González (Maracaibo)
Zulia,Barrio Blanco (Maracaibo),4005,Barrio Blanco (Maracaibo)
Zulia,Barrio Bolivia (Maracaibo),4001,Barrio Bolivia (Maracaibo)
Zulia,Barrio Brisas del Sur (Maracaibo),4001,Barrio Brisas del Sur (Maracaibo)
Zulia,Barrio Buena Vista (Maracaibo),4001,Barrio Buena Vista (Maracaibo)
Zulia,Barrio Cabeza de Toro (Maracaibo),4005,Barrio Cabeza de Toro (Maracaibo)
Zulia,Barrio Calendario (Maracaibo),4005,Barrio Calendario (Maracaibo)
Zulia,Barrio Cañada Honda (Maracaibo),4001,Barrio Cañada Honda (Maracaibo)
Zulia,Barrio Canchancha (Maracaibo),4002,Barrio Canchancha (Maracaibo)
Zulia,Barrio Capitán Chico (Maracaibo),4002,Barrio Capitán Chico (Maracaibo)
Zulia,Barrio Carabobo (Maracaibo),4004,Barrio Carabobo (Maracaibo)
Zulia,Barrio Carmelo Urdaneta (Maracaibo),4005,Barrio Carmelo Urdaneta (Maracaibo)
Zulia,Barrio Cerro de Marín (Maracaibo),4002,Barrio Cerro de Marín (Maracaibo)
Zulia,Barrio Corazón de Jesús (Maracaibo),4004,Barrio Corazón de Jesús (Maracaibo)
Zulia,Barrio Corea (Maracaibo),4001,Barrio Corea (Maracaibo)
Zulia,Barrio Coromoto (Maracaibo),4004,Barrio Coromoto (Maracaibo)
Zulia,Barrio Cruz de Mayo (Maracaibo),4001,Barrio Cruz de Mayo (Maracaibo)
Zulia,Barrio Cuatricentenario (Maracaibo),4001,Barrio Cuatricentenario (Maracaibo)
Zulia,Barrio de Estanques,4001,Barrio de Estanques
Zulia,Barrio de Estanques (Maracaibo),4001,Barrio de Estanques (Maracaibo)
Zulia,Barrio Don Bosco (Maracaibo),4002,Barrio Don Bosco (Maracaibo)
Zulia,Barrio El Amparo (Maracaibo),4001,Barrio El Amparo (Maracaibo)
Zulia,Barrio El Bajo Grande (Maracaibo),4004,Barrio El Bajo Grande (Maracaibo)
Zulia,Barrio El Callao 1ª 2ª y 3ª Etapa (Maracaibo),4004,Barrio El Callao 1ª 2ª y 3ª Etapa (Maracaibo)
Zulia,Barrio El Calvario,4001,Barrio El Calvario
Zulia,Barrio el Calvario (Maracaibo),4001,Barrio el Calvario (Maracaibo)
Zulia,Barrio El Cardonal (Maracaibo),4004,Barrio El Cardonal (Maracaibo)
Zulia,Barrio El Corito (Maracaibo),4001,Barrio El Corito (Maracaibo)
Zulia,Barrio El Cují (Maracaibo),4005,Barrio El Cují (Maracaibo)
Zulia,Barrio El Guaicaipuro (Maracaibo),4005,Barrio El Guaicaipuro (Maracaibo)
Zulia,Barrio El Indio (Maracaibo),4005,Barrio El Indio (Maracaibo)
Zulia,Barrio El Jazmín (Maracaibo),4005,Barrio El Jazmín (Maracaibo)
Zulia,Barrio El Manzanillo (Maracaibo),4004,Barrio El Manzanillo (Maracaibo)
Zulia,Barrio El Oso (Maracaibo),4001,Barrio El Oso (Maracaibo)
Zulia,Barrio El Pajal (Maracaibo),4001,Barrio El Pajal (Maracaibo)
Zulia,Barrio El Pedregal (Maracaibo),4005,Barrio El Pedregal (Maracaibo)
Zulia,Barrio El Perú (Maracaibo),4004,Barrio El Perú (Maracaibo)
Zulia,Barrio El Potente (Maracaibo),4001,Barrio El Potente (Maracaibo)
Zulia,Barrio El Progreso (Maracaibo),4001,Barrio El Progreso (Maracaibo)
Zulia,Barrio El Puente (Maracaibo),4001,Barrio El Puente (Maracaibo)
Zulia,Barrio El Silencio (Maracaibo),4004,Barrio El Silencio (Maracaibo)
Zulia,Barrio El Socorro (Maracaibo),4001,Barrio El Socorro (Maracaibo)
Zulia,Barrio El Valle (Maracaibo),4002,Barrio El Valle (Maracaibo)
Zulia,Barrio El Vivero (Maracaibo),4004,Barrio El Vivero (Maracaibo)
Zulia,Barrio Francisco de Miranda (Maracaibo),4005,Barrio Francisco de Miranda (Maracaibo)
Zulia,Barrio Fundación Mendoza (Maracaibo),4001,Barrio Fundación Mendoza (Maracaibo)
Zulia,Barrio Gallo Verde (Maracaibo),4001,Barrio Gallo Verde (Maracaibo)
Zulia,Barrio Jagüey Cují (Maracaibo),4005,Barrio Jagüey Cují (Maracaibo)
Zulia,Barrio José Antonio Páez (Maracaibo),4005,Barrio José Antonio Páez (Maracaibo)
Zulia,Barrio José Gregorio Hernández (Maracaibo),4004,Barrio José Gregorio Hernández (Maracaibo)
Zulia,Barrio José Hernández (Maracaibo),4001,Barrio José Hernández (Maracaibo)
Zulia,Barrio La Bandera (Maracaibo),4001,Barrio La Bandera (Maracaibo)
Zulia,Barrio La Chinita (Maracaibo),4001,Barrio La Chinita (Maracaibo)
Zulia,Barrio La Ensenada (Maracaibo),4004,Barrio La Ensenada (Maracaibo)
Zulia,Barrio La Limpia (Maracaibo),4004,Barrio La Limpia (Maracaibo)
Zulia,Barrio La Lucha (Maracaibo),4002,Barrio La Lucha (Maracaibo)
Zulia,Barrio La Manzana de Oro (Maracaibo),4005,Barrio La Manzana de Oro (Maracaibo)
Zulia,Barrio La Polar (Maracaibo),4004,Barrio La Polar (Maracaibo)
Zulia,Barrio La Pomona,4001,Barrio La Pomona
Zulia,Barrio La Rinconada (Maracaibo),4005,Barrio La Rinconada (Maracaibo)
Zulia,Barrio La Salina (Maracaibo),4002,Barrio La Salina (Maracaibo)
Zulia,Barrio La Unidad (Maracaibo),4005,Barrio La Unidad (Maracaibo)
Zulia,Barrio La Victoria (Maracaibo),4005,Barrio La Victoria (Maracaibo)
Zulia,Barrio Las Cabrias (Maracaibo),4005,Barrio Las Cabrias (Maracaibo)
Zulia,Barrio Las Marías (Maracaibo),4001,Barrio Las Marías (Maracaibo)
Zulia,Barrio Las Tarabas (Maracaibo),4005,Barrio Las Tarabas (Maracaibo)
Zulia,Barrio Las Tres Marías (Maracaibo),4005,Barrio Las Tres Marías (Maracaibo)
Zulia,Barrio Leonardo Ruiz Pineda (Maracaibo),4002,Barrio Leonardo Ruiz Pineda (Maracaibo)
Zulia,Barrio Libertad,4001,Barrio Libertad
Zulia,Barrio Libertador (Maracaibo),4005,Barrio Libertador (Maracaibo)
Zulia,Barrio Los Andes (Maracaibo),4001,Barrio Los Andes (Maracaibo)
Zulia,Barrio Los Claveles (Maracaibo),4001,Barrio Los Claveles (Maracaibo)
Zulia,Barrio Los Cortijos (Maracaibo),4004,Barrio Los Cortijos (Maracaibo)
Zulia,Barrio Los Cujicitos (Maracaibo),4005,Barrio Los Cujicitos (Maracaibo)
Zulia,Barrio Los Estanques (Maracaibo),4004,Barrio Los Estanques (Maracaibo)
Zulia,Barrio Los Manglares (Maracaibo),4002,Barrio Los Manglares (Maracaibo)
Zulia,Barrio Los Olivos (Maracaibo),4005,Barrio Los Olivos (Maracaibo)
Zulia,Barrio Los Pinos (Maracaibo),4001,Barrio Los Pinos (Maracaibo)
Zulia,Barrio Los Planazos (Maracaibo),4005,Barrio Los Planazos (Maracaibo)
Zulia,Barrio Los Robles (Maracaibo),4004,Barrio Los Robles (Maracaibo)
Zulia,Barrio Los Sufridos (Maracaibo),4005,Barrio Los Sufridos (Maracaibo)
Zulia,Barrio Marite (Maracaibo),4005,Barrio Marite (Maracaibo)
Zulia,Barrio Misión (Maracaibo),4001,Barrio Misión (Maracaibo)
Zulia,Barrio Monte Claro (Maracaibo),4002,Barrio Monte Claro (Maracaibo)
Zulia,Barrio Nueva Independencia (Maracaibo),4005,Barrio Nueva Independencia (Maracaibo)
Zulia,Barrio Nueva Vía (Maracaibo),4005,Barrio Nueva Vía (Maracaibo)
Zulia,Barrio Nuevo Mundo (Maracaibo),4002,Barrio Nuevo Mundo (Maracaibo)
Zulia,Barrio Nuevo(Maracaibo),4005,Barrio Nuevo(Maracaibo)
Zulia,Barrio Obrero (Maracaibo),4005,Barrio Obrero (Maracaibo)
Zulia,Barrio Panamericano (Maracaibo),4005,Barrio Panamericano (Maracaibo)
Zulia,Barrio Paraíso (Maracaibo),4004,Barrio Paraíso (Maracaibo)
Zulia,Barrio Pueblo Aparte (Maracaibo),4002,Barrio Pueblo Aparte (Maracaibo)
Zulia,Barrio Pueblo Nuevo (Maracaibo),4002,Barrio Pueblo Nuevo (Maracaibo)
Zulia,Barrio Puerto Cabello (Maracaibo),4002,Barrio Puerto Cabello (Maracaibo)
Zulia,Barrio Puerto Rico (Maracaibo),4001,Barrio Puerto Rico (Maracaibo)
Zulia,Barrio Puntica de Piedra (Maracaibo),4002,Barrio Puntica de Piedra (Maracaibo)
Zulia,Barrio Ranchería (Maracaibo),4001,Barrio Ranchería (Maracaibo)
Zulia,Barrio Raúl Leoni (Maracaibo),4005,Barrio Raúl Leoni (Maracaibo)
Zulia,Barrio Ricardo Aguirre (Maracaibo),4001,Barrio Ricardo Aguirre (Maracaibo)
Zulia,Barrio Robinson Ferreira (Maracaibo),4004,Barrio Robinson Ferreira (Maracaibo)
Zulia,Barrio Rómulo Betancourt (Maracaibo),4005,Barrio Rómulo Betancourt (Maracaibo)
Zulia,Barrio Sabaneta (Maracaibo),4001,Barrio Sabaneta (Maracaibo)
Zulia,Barrio San Agustín (Maracaibo),4005,Barrio San Agustín (Maracaibo)
Zulia,Barrio San Francisco (Maracaibo),4004,Barrio San Francisco (Maracaibo)
Zulia,Barrio San Javier (Maracaibo),4004,Barrio San Javier (Maracaibo)
Zulia,Barrio San José (Maracaibo),4001,Barrio San José (Maracaibo)
Zulia,Barrio San Luis (Maracaibo),4002,Barrio San Luis (Maracaibo)
Zulia,Barrio San Miguel (Maracaibo),4001,Barrio San Miguel (Maracaibo)
Zulia,Barrio San Pedro (Maracaibo),4001,Barrio San Pedro (Maracaibo)
Zulia,Barrio San Rafael (Maracaibo),4001,Barrio San Rafael (Maracaibo)
Zulia,Barrio Santa Rosa de Agua (Maracaibo),4002,Barrio Santa Rosa de Agua (Maracaibo)
Zulia,Barrio Santa Rosa de Tierra (Maracaibo),4002,Barrio Santa Rosa de Tierra (Maracaibo)
Zulia,Barrio Santo Domingo (Maracaibo),4001,Barrio Santo Domingo (Maracaibo)
Zulia,Barrio Sierra Maestra (Maracaibo),4004,Barrio Sierra Maestra (Maracaibo)
Zulia,Barrio Simón Bolívar (Maracaibo),4001,Barrio Simón Bolívar (Maracaibo)
Zulia,Barrio Sur América (Maracaibo),4004,Barrio Sur América (Maracaibo)
Zulia,Barrio Tamanaco (Maracaibo),4001,Barrio Tamanaco (Maracaibo)
Zulia,Barrio Teotiste de Gallegos (Maracaibo),4002,Barrio Teotiste de Gallegos (Maracaibo)
Zulia,Barrio Terepaima (Maracaibo),4005,Barrio Terepaima (Maracaibo)
Zulia,Barrio Tierra Negra (Maracaibo),4002,Barrio Tierra Negra (Maracaibo)
Zulia,Barrio Udón Pérez (Maracaibo),4005,Barrio Udón Pérez (Maracaibo)
Zulia,Barrio Unión (Maracaibo),4005,Barrio Unión (Maracaibo)
Zulia,Barrio Valle Frío (Maracaibo),4001,Barrio Valle Frío (Maracaibo)
Zulia,Barrio Venezuela (Maracaibo),4005,Barrio Venezuela (Maracaibo)
Zulia,Barrio Zulia (Maracaibo),4005,Barrio Zulia (Maracaibo)
Zulia,Bobures,3158,Bobures
Zulia,Boscán,3101,Boscán
Zulia,Cabimas,4013,Cabimas
